input,target_position,completion
Kyle comforts Alicia. Jerry comforts Pamela. Carol comforts Howard. Mark comforts Nicholas. Amy comforts Joseph. Jenny comforts Shawn. Sarah comforts Aiden. Jane comforts April. Lily comforts Marie. Peter comforts Jenny. Jean comforts Anthony. Ben comforts Roy. Leo comforts Olga. Eric comforts Robin. Fred comforts Todd. Steve comforts Melissa. Aaron comforts Andrea. Diana comforts Angela. Joe comforts Teresa. Anne comforts Violet. Melissa comforts Norman. Kate comforts Albert. June comforts Renee. Ken comforts Stan. Emma comforts Paula. Craig comforts Kirk. Jason comforts Ted. Paul comforts Jacob. Mike comforts Nancy. Jeff comforts Sue. Hannah comforts Judy. Leon comforts Terry. Peter comforts,10,Jenny
Lily attacks Troy. Karen attacks Albert. Howard attacks Noah. Jenny attacks Vincent. Paul attacks Roy. Kay attacks Sara. Rose attacks Richard. Bob attacks Norman. Kurt attacks Juan. Amy attacks Phil. Greg attacks Kara. Rad attacks Tyler. Grace attacks Jean. Tom attacks Kurt. Leo attacks Aiden. Jean attacks Melanie. Aaron attacks Kim. George attacks Nicholas. Alice attacks Stan. Kathy attacks Isabel. Thomas attacks Melissa. Gary attacks Marc. Chris attacks Joy. Kelly attacks Leo. Jordan attacks Jerry. John attacks April. Max attacks Janet. Scott attacks Kathy. Ian attacks Lydia. Margaret attacks Ray. Henry attacks Alison. Emma attacks Philip. Amy attacks,10,Phil
Fred leads Ruby. Lucy leads Lori. Leo leads Terry. Marc leads Amber. Thomas leads Zach. Paul leads Peggy. Katie leads Roger. Jason leads Troy. Laura leads Neil. Hannah leads Tracy. Mary leads Sylvia. Emily leads Louis. Maggie leads Norman. Kyle leads Walter. Andrew leads Sara. Marie leads Lydia. Emma leads Joan. Justin leads Irene. Kim leads Jordan. John leads Nicole. Charles leads Victoria. Anne leads Sheila. Dean leads Ralph. Julia leads Stan. Arthur leads Jenny. Ellen leads Michael. Alice leads Isaac. Lisa leads Joy. Joy leads Ken. Carol leads Julian. Harry leads Adrian. Bill leads Oscar. Hannah leads,10,Tracy
Kurt builds Ruby. Peter builds Violet. Leo builds Maggie. Donna builds Sharon. Mary builds Renee. James builds Philip. Susan builds Jean. Anne builds Albert. Lisa builds Amelia. John builds Margaret. Bill builds Logan. Lily builds Johnny. Faith builds Stephanie. Linda builds Roy. George builds Victoria. Kathy builds Judy. Jerry builds Kelly. Steve builds Kirk. Eric builds William. Matt builds Liam. Dave builds Howard. Josh builds Kathy. Joseph builds Walter. Marie builds Amber. Rad builds Angela. Claire builds Oscar. Karen builds Joy. Joe builds Michael. Ruth builds Sheila. Sam builds Peggy. Leon builds Russell. Alex builds Wayne. John builds,10,Margaret
Matt trains Ian. Mike trains Marie. Daniel trains Shirley. David trains Isabel. Chris trains Angela. Maggie trains Maggie. Rad trains Rebecca. Edward trains Ralph. Arthur trains Jordan. Liz trains Rita. Amy trains Leo. Mary trains Noah. Blake trains Joy. Joe trains Judy. Jacob trains Nicholas. Jason trains Renee. Jean trains Travis. Rose trains Ray. Kyle trains Janet. Kim trains Neil. Tom trains Joan. Nick trains Norman. Joseph trains Liam. Laura trains Isaac. Helen trains Martha. Martin trains Amber. Keith trains Zach. Lily trains Ruby. Greg trains Ted. Alex trains Margaret. Jeff trains Kay. Kathy trains Roger. Liz trains,10,Rita
Ryan takes Teresa. Ken takes Andrea. Kevin takes Jill. Adam takes June. John takes Paula. Rose takes Melissa. Jacob takes Richard. Kurt takes Troy. Maria takes Lori. Jeff takes Anthony. Howard takes Irene. Lucy takes Ruby. Steven takes Joy. Alex takes Victor. Katie takes Ken. Edward takes Nicholas. Karen takes Louis. Daniel takes Amelia. Mike takes Natalie. Amy takes Johnny. Gary takes Adrian. Bill takes Nathan. Johnny takes Kim. Leon takes Kara. Jordan takes Martin. Keith takes Marc. Helen takes Jordan. Mark takes Patrick. Jane takes Leo. Dean takes Maggie. Ellen takes Todd. Harry takes Oscar. Jeff takes,10,Anthony
Kate trusts June. James trusts Leo. Megan trusts Olga. Ruth trusts Isabel. Liz trusts Louis. Kevin trusts Natalie. Brian trusts Melissa. Max trusts Isaac. John trusts Maggie. Mark trusts Paula. Sarah trusts Wayne. Donna trusts Ronald. Jane trusts Leon. Rad trusts Zach. Jason trusts Roy. Tom trusts Sylvia. Luke trusts Kirk. Jack trusts Ted. Jill trusts Anthony. Nick trusts April. Melissa trusts Jean. Joy trusts Joseph. Blake trusts Marc. Carol trusts Travis. Lucy trusts William. Ben trusts Victor. Chris trusts Rebecca. Austin trusts Liz. Katie trusts Ashley. Grace trusts Kurt. Kelly trusts Kathy. Henry trusts Troy. Mark trusts,10,Paula
Jenny prohibits Johnny. Carol prohibits Oscar. Jeff prohibits Kelly. Anna prohibits Justin. Marc prohibits Sylvia. Kelly prohibits Melanie. Diana prohibits Keith. Fred prohibits Patrick. Tom prohibits Nicole. Jake prohibits Wanda. Emily prohibits Norman. Ian prohibits Troy. Steve prohibits Teresa. Rose prohibits Jill. Blake prohibits Roy. Tim prohibits Travis. Pat prohibits Nathan. Harry prohibits Peggy. Jordan prohibits Sandra. Susan prohibits Alison. Bob prohibits Juan. Kyle prohibits Kurt. June prohibits Terry. Max prohibits Sharon. Kay prohibits Ian. Jane prohibits Pam. Lisa prohibits Ron. Mary prohibits Russell. Daniel prohibits Vincent. Jason prohibits Kathy. Alice prohibits Ted. Peter prohibits Amelia. Jake prohibits,10,Wanda
Kurt attacks Jenny. Edward attacks Violet. Marc attacks Andrea. Rad attacks Pamela. Luke attacks Tyler. Blake attacks Kyle. Scott attacks Joan. Josh attacks Nancy. Louis attacks Isabel. Aaron attacks Tracy. Leon attacks Wanda. Jacob attacks Angela. Tom attacks Janet. Marie attacks Sara. Howard attacks Natalie. Ruth attacks Jean. Sarah attacks Jill. Harry attacks Rita. Brian attacks Leah. Joy attacks Ronald. Steve attacks Anthony. Katie attacks Valerie. Jason attacks Rob. Keith attacks Isaac. Kevin attacks Lauren. Martin attacks Joy. Andrew attacks Ted. Bill attacks Amber. Max attacks Liz. Julia attacks Alexa. Anne attacks Michael. Kate attacks Troy. Aaron attacks,10,Tracy
Kay allows Michelle. Linda allows Pamela. Ken allows Richard. Jake allows Kurt. Michael allows Stan. David allows Janet. Ian allows Terry. Lauren allows Joseph. Steven allows Juan. Dean allows Vanessa. Rose allows Joy. Juan allows Isaac. Jenny allows Leah. John allows Sheila. Josh allows Johnny. Charles allows Sara. Mary allows Olga. Arthur allows Aiden. Aaron allows Irene. Kelly allows Sylvia. Jane allows William. Austin allows Isabel. Anne allows Noah. Ruth allows Todd. Andrew allows Keith. Susan allows Lydia. Martin allows Kay. Frank allows Marc. Tom allows Adrian. Blake allows Marie. Howard allows Roy. Kurt allows Ashley. Rose allows,11,Joy
Dennis closes Lauren. Nick closes Oscar. Keith closes Renee. Mary closes Liam. Kyle closes Ralph. Liz closes Pam. Lisa closes Louis. Robert closes Martin. Michael closes Jean. Jenny closes Victor. Maggie closes Alison. Daniel closes Janet. Jake closes Nathan. Megan closes Terry. Thomas closes Ruby. Matt closes Jill. Ryan closes Julian. Will closes Kay. Anna closes Ken. June closes Kyle. Paul closes Neil. Greg closes Nancy. Arthur closes Nicole. Luke closes Amelia. Katie closes Joy. Dave closes William. Kurt closes June. Dean closes Roy. Aaron closes Philip. Faith closes Walter. Adam closes Albert. Joy closes Jacob. Maggie closes,11,Alison
Ian opens Liam. Emily opens Angela. Diana opens Kathy. Luke opens Jerry. Lily opens Janet. Hope opens Isaac. Bob opens Sheila. Keith opens Terry. Juan opens Richard. Charles opens Lydia. Pat opens Roy. Eric opens Isabel. Steve opens Howard. Louis opens Margaret. Mike opens Logan. James opens Valerie. Paul opens Philip. Leon opens Roger. Josh opens Alicia. Kay opens Sylvia. Jane opens Stephen. Fred opens Russell. Scott opens Phil. Jill opens Todd. Sam opens Jill. Chris opens Renee. Jack opens Leah. Megan opens Shawn. Bill opens Sean. Kim opens Sandra. Sarah opens Ashley. Rose opens Peggy. Pat opens,11,Roy
Henry demands Juan. Juan demands Monica. Nick demands April. Martin demands Jenny. Frank demands Shirley. Jenny demands Alexa. Andrew demands Maggie. Gary demands Terry. Joe demands Ken. Claire demands Violet. James demands Pamela. Sam demands Justin. Jack demands Liz. Max demands Howard. Susan demands Jean. Lucy demands Olga. Chris demands Pam. Karen demands Joy. Dennis demands Isabel. Greg demands Sue. Grace demands Renee. Lily demands Stan. Aaron demands Angela. Joy demands Ted. Craig demands Stephanie. Tim demands Andrea. Dave demands Nathan. Mary demands Kelly. Linda demands Vanessa. Jane demands Paula. Lauren demands Walter. Robert demands Teresa. James demands,11,Pamela
Ryan sends Violet. Anna sends Jenny. Maggie sends Valerie. Mike sends Angela. Louis sends Nancy. Sarah sends Travis. Emma sends Joseph. Julia sends Richard. June sends Victoria. Jerry sends Logan. Ruth sends Sara. Alan sends Howard. George sends Anthony. Jenny sends Andrea. Pat sends Martin. Chris sends Albert. Alex sends Adrian. Edward sends Louis. Dave sends Nicholas. Howard sends Leon. Daniel sends Amelia. Lily sends Keith. Kay sends Lori. Michael sends Kara. Charles sends June. Kelly sends Robin. Kate sends Wanda. Jason sends Monica. Kyle sends Alison. Dennis sends Russell. Sam sends Ray. Aaron sends Liam. Ruth sends,11,Sara
Jerry hires Noah. Henry hires Natalie. Fred hires Sean. Nick hires Sandra. Frank hires Paula. Kim hires Lauren. Max hires Amber. Mike hires Robin. Lauren hires Ray. Andrew hires Wanda. Carl hires Tyler. Robert hires Roy. Luke hires Monica. Alex hires Margaret. Rose hires Jacob. Rick hires Jerry. Jean hires Richard. Marc hires Ken. Kyle hires Russell. Maggie hires Justin. Melissa hires Kelly. Bill hires Zach. Jane hires Sharon. Margaret hires Stephanie. Dennis hires Alexa. Jacob hires Leo. John hires Amelia. Brian hires Pamela. Daniel hires Sara. Linda hires Jean. Liz hires Philip. Arthur hires Vanessa. Carl hires,11,Tyler
Jane wakes Oscar. Henry wakes Michelle. Jake wakes Violet. Charles wakes Martin. Laura wakes Martha. Harry wakes Adrian. Frank wakes Ron. Liz wakes Ian. Fred wakes Russell. Dave wakes Alexa. Andrew wakes Sue. Maggie wakes Maggie. Aaron wakes Margaret. Gary wakes Zach. Megan wakes Pamela. Lily wakes Liz. Matt wakes Roger. Kelly wakes Jill. Kyle wakes Sheila. Bob wakes Todd. Luke wakes Roy. Hope wakes Marie. Greg wakes Ted. Karen wakes Amelia. Howard wakes Melissa. Emma wakes Alicia. George wakes Philip. Edward wakes Renee. Margaret wakes Robin. Maria wakes Troy. Peter wakes Natalie. Alice wakes Nancy. Andrew wakes,11,Sue
Gary comforts Oscar. Kathy comforts Alexa. George comforts Rachel. Carol comforts Ruby. Helen comforts Maggie. Frank comforts Adrian. Robert comforts Tyler. Jake comforts Shirley. Kim comforts Ralph. Ryan comforts Pamela. Linda comforts Stephanie. Leon comforts Walter. Liz comforts Martin. Chris comforts Nicole. Lily comforts Roger. Howard comforts Leon. Kevin comforts Phil. Margaret comforts Sue. Martin comforts Ray. Hannah comforts Janet. Donna comforts Jacob. Marc comforts Russell. Pat comforts Richard. Alex comforts Jenny. Henry comforts Kim. Scott comforts Ken. Keith comforts Amber. Rad comforts Troy. Nick comforts Kelly. Tom comforts Michael. Dennis comforts Robin. Josh comforts Leo. Linda comforts,11,Stephanie
Laura alerts Maggie. David alerts Johnny. Dennis alerts Kyle. Ellen alerts April. Charles alerts Louis. Margaret alerts Jenny. June alerts Shirley. Nick alerts Kim. Ken alerts Liz. Dave alerts Anthony. Daniel alerts Leah. Greg alerts Leo. Kurt alerts Howard. Carol alerts Neil. Kim alerts Ashley. Brian alerts Ken. Hannah alerts Sylvia. Lauren alerts Todd. Jean alerts Sharon. Pat alerts Jordan. Mike alerts Ronald. Maggie alerts Nicole. Maria alerts Michelle. Lucy alerts Pamela. Jordan alerts Stan. Eric alerts Alicia. Thomas alerts Tracy. Rose alerts Juan. Jeff alerts Joan. Liz alerts Jean. Megan alerts Vincent. Grace alerts Ruby. Daniel alerts,11,Leah
Mike hates Lydia. Bob hates Sharon. Jacob hates Stan. Justin hates Troy. Tim hates Norman. Charles hates Amber. Jason hates Ralph. Kathy hates Joseph. Scott hates Shirley. Jeff hates Pamela. Susan hates Joy. Alice hates Anthony. Rad hates June. Jerry hates Phil. Grace hates Joan. Melissa hates Sue. Arthur hates Juan. Gary hates Margaret. Nick hates Nicholas. Kevin hates Walter. Steven hates Melissa. June hates Ted. Craig hates Roger. Ryan hates Robin. Marie hates Kelly. Max hates Justin. Tom hates Judy. Emily hates Zach. Kate hates Kyle. Dennis hates Sheila. Ruth hates Julian. Greg hates Melanie. Susan hates,11,Joy
Hope invites Marc. Tom invites Stephanie. Ellen invites Neil. Dave invites Sue. Leon invites April. Jenny invites Oscar. Daniel invites Walter. Marc invites Philip. Jason invites Joy. Howard invites Jill. Michael invites Todd. Tony invites Michael. Louis invites Russell. Kurt invites Lydia. Arthur invites Stan. Melissa invites Irene. Mark invites Ronald. Joy invites Monica. Kyle invites Roy. Lisa invites Janet. Bob invites Olga. Jacob invites Vincent. Johnny invites Lori. Mike invites Rachel. Alice invites Jerry. Liz invites Alexa. Megan invites Adrian. Donna invites Travis. Marie invites Rob. Sarah invites Michelle. Dean invites Howard. Martin invites Melissa. Michael invites,11,Todd
Maria comforts Johnny. Ellen comforts Sylvia. Marie comforts Margaret. Donna comforts Sandra. Ryan comforts Patrick. Emily comforts Jill. Mark comforts Ronald. Alex comforts Tracy. Amy comforts Marie. Johnny comforts Ashley. Scott comforts Sally. Lily comforts Kurt. Austin comforts Amelia. Jenny comforts Rob. Jeff comforts Sheila. Robert comforts Zach. Brian comforts Kyle. Howard comforts Isaac. Grace comforts Vincent. Laura comforts Terry. Kurt comforts Phil. Leon comforts Joseph. Joseph comforts Wanda. Lucy comforts Keith. John comforts Ruby. Jane comforts Russell. Thomas comforts Logan. Nick comforts Kelly. Josh comforts Ray. Alice comforts Jacob. Mary comforts Ralph. Rick comforts Kathy. Scott comforts,11,Sally
Bill buys Janet. Nick buys Lauren. Hannah buys Rita. Jill buys Kurt. Jeff buys Pam. Brian buys Juan. Jason buys Marie. Emily buys Stan. Jacob buys Terry. Mary buys Pamela. Tom buys Renee. Keith buys Kay. Paul buys Anthony. Kay buys Howard. Liz buys Irene. Donna buys Paula. Leo buys Martin. Craig buys Kirk. Mike buys Peggy. Alice buys Vanessa. Jenny buys Sandra. Diana buys Nicole. Margaret buys Victor. Linda buys Noah. Kevin buys Stephanie. Greg buys Louis. Ryan buys Valerie. Kathy buys Ralph. Jerry buys Todd. Kelly buys Wanda. Emma buys Alicia. Aaron buys Violet. Tom buys,11,Renee
Fred pays Ian. Laura pays Janet. Thomas pays Travis. Leon pays Rebecca. Lauren pays Julian. Kathy pays Victoria. Carl pays Alison. Joseph pays Noah. Diana pays Marc. Juan pays Louis. Kyle pays Michelle. Michael pays Sharon. Lily pays Violet. Hope pays Norman. Ian pays Troy. Justin pays Isaac. Ellen pays Ruby. Jean pays Nancy. Luke pays Kurt. Rose pays Leah. Megan pays Joseph. Bill pays Natalie. Johnny pays Alicia. Alice pays Lauren. Andrew pays Ron. Craig pays Amelia. Austin pays Tyler. Emma pays Liam. Claire pays Amber. Chris pays Lydia. Mark pays Kirk. Ken pays Patrick. Kyle pays,11,Michelle
Ruth commands Victoria. Michael commands Johnny. Joy commands Lori. Ellen commands Ashley. Anne commands Sandra. Kurt commands Walter. Anna commands April. Craig commands Rebecca. Leon commands Judy. David commands Nancy. Luke commands Margaret. Claire commands Leo. Daniel commands Joan. Jill commands Justin. Lily commands Alicia. Jack commands Maggie. Joe commands Rita. John commands Roger. Rad commands Monica. Brian commands Michael. Pat commands Ronald. Andrew commands Louis. Arthur commands Kara. Harry commands Jill. Frank commands Nicholas. Peter commands Angela. Amy commands Roy. Hannah commands Shawn. George commands Ray. Rick commands Kirk. Jean commands Nathan. Matt commands Oscar. Luke commands,11,Margaret
Joseph questions Roy. Daniel questions Liz. Dean questions Amelia. Melissa questions Nancy. Anne questions Maggie. Susan questions Leah. Jeff questions Judy. Marc questions Michelle. Martin questions Ralph. Lucy questions Terry. Jake questions Russell. Alex questions Valerie. James questions Louis. Michael questions Ashley. Matt questions Philip. Katie questions Isaac. Louis questions Kara. Helen questions Sean. Diana questions Pamela. Aaron questions Alexa. Lily questions Rebecca. Ben questions Andrea. Edward questions Rachel. Will questions Martha. Joy questions Pam. Kelly questions Vincent. Adam questions Norman. Emma questions Violet. Craig questions Victoria. Rose questions Stephen. Keith questions Walter. Amy questions Tracy. Jake questions,11,Russell
Maria draws Ray. Kate draws Stan. Liz draws Kelly. Keith draws Alison. Adam draws Kyle. Ben draws Pam. Emma draws Zach. Alex draws Terry. Jean draws Kirk. Austin draws Philip. Jacob draws Todd. Lisa draws Rita. Thomas draws Leah. Mary draws Tyler. Julia draws Monica. Anne draws Patrick. Tom draws Melissa. Mark draws Noah. Leo draws Natalie. Robert draws Teresa. Greg draws Justin. Lauren draws Lori. Marc draws Marc. Howard draws Nancy. Marie draws Peggy. Ian draws Troy. Emily draws Kara. Megan draws Walter. Gary draws Judy. Josh draws Isabel. Joy draws Russell. Andrew draws Liam. Jacob draws,11,Todd
Howard judges Jenny. Kate judges Philip. Donna judges Angela. Alice judges Oscar. Eric judges Peggy. Jacob judges Nicholas. Justin judges Kara. Andrew judges Stephen. Joe judges Sharon. Anna judges Ashley. David judges Adrian. Bill judges Kyle. Dean judges Nicole. Jason judges Kim. Michael judges Kay. Ryan judges Ken. Aaron judges Vincent. Katie judges Louis. Lily judges Joy. Mike judges Ralph. Robert judges Martha. Ellen judges Alison. Louis judges Amber. Rad judges Liz. Jake judges Leo. Ian judges Sylvia. Keith judges Ted. Anne judges Alexa. Marc judges Irene. Claire judges Jacob. Dave judges Julian. Linda judges Zach. David judges,11,Adrian
Dean commands Anthony. Pat commands Martin. Louis commands Michelle. Nick commands William. Melissa commands Ted. Peter commands Joan. Kate commands Howard. Arthur commands Wanda. Ken commands Sue. Johnny commands Jerry. Matt commands Johnny. Julia commands Kirk. Margaret commands Jordan. David commands Joy. Tim commands Sharon. Kathy commands Rita. Adam commands Robin. Mark commands Wayne. Kevin commands Ken. Karen commands Michael. Michael commands Amelia. Robert commands Sally. Justin commands Todd. Joseph commands Andrea. Anne commands Marc. Jenny commands Rob. Rick commands Kim. Will commands Adrian. Steven commands Rachel. Mary commands June. Edward commands Juan. Jacob commands Leah. Matt commands,11,Johnny
Kelly warns Ian. Blake warns Amelia. Eric warns Liam. Jerry warns Irene. Austin warns Ron. Jean warns Marc. Linda warns Ted. Kathy warns Russell. Adam warns Ralph. Grace warns Roger. Lisa warns Maggie. Marie warns Pamela. Frank warns Marie. Liz warns Sean. Emma warns Keith. Keith warns Sharon. Sarah warns Shawn. Faith warns Phil. Michael warns Norman. Steven warns Tyler. Maria warns Patrick. Jacob warns Nancy. Jake warns Anthony. Dave warns Martin. Jack warns Alexa. Paul warns Sandra. Jason warns Vincent. Jordan warns Sally. Mike warns Peggy. Claire warns Richard. Edward warns Jenny. Dennis warns Ronald. Lisa warns,11,Maggie
Mark offers Kim. Jenny offers Joan. Andrew offers Isabel. George offers Oscar. Rad offers Alexa. Steve offers Sara. Scott offers Walter. Julia offers Liam. Jeff offers Monica. Leon offers Patrick. Ruth offers Sue. Jean offers Stephen. Laura offers Victoria. Dave offers Rita. John offers Julian. Arthur offers Logan. Amy offers Nancy. Chris offers Wayne. Faith offers Michelle. Austin offers Tyler. Kurt offers Travis. Blake offers Ruby. Justin offers Shawn. June offers Victor. Martin offers Stan. Carl offers Kara. Joe offers Sheila. Lily offers Ronald. Kelly offers Sylvia. Frank offers Sean. Susan offers Judy. Lucy offers Lydia. Ruth offers,11,Sue
Blake urges Margaret. Scott urges Rachel. Jacob urges Jean. Mark urges Ray. Johnny urges Wayne. Jack urges Judy. Diana urges Roy. Arthur urges Sean. Kevin urges Alison. Aaron urges Todd. Maggie urges Peggy. Ellen urges Richard. Carl urges Sandra. Emma urges Stephen. George urges Ron. Helen urges Troy. Anne urges April. Craig urges Noah. Bill urges Leah. Jenny urges Sue. Lucy urges Zach. Jason urges Teresa. Linda urges Joan. Tony urges Shirley. Jake urges Ronald. Louis urges Ruby. Howard urges Melissa. Jordan urges Roger. Greg urges Kurt. Henry urges Jerry. Kurt urges Lori. Keith urges Amelia. Maggie urges,11,Peggy
Ruth teaches Michelle. Jake teaches Noah. Margaret teaches Janet. Greg teaches Ronald. Hannah teaches Kyle. Alice teaches Melissa. Peter teaches Albert. Linda teaches Richard. Juan teaches June. Alex teaches Norman. Faith teaches Todd. Maria teaches Roger. Kim teaches Shawn. Jeff teaches Robin. Brian teaches Tracy. Craig teaches Nancy. Jane teaches Vanessa. Pat teaches Stephanie. Mary teaches Isabel. Robert teaches Russell. Frank teaches William. Daniel teaches Sally. Susan teaches Justin. Kathy teaches Juan. Amy teaches Ian. Max teaches Zach. Melissa teaches Aiden. Fred teaches Logan. Keith teaches Rebecca. Anne teaches Travis. Kurt teaches Alicia. Dennis teaches Pam. Faith teaches,11,Todd
Blake welcomes Monica. Tony welcomes Robin. Maggie welcomes Lauren. Katie welcomes Louis. Nick welcomes Nicholas. Tim welcomes Vincent. Greg welcomes Leon. Juan welcomes Sally. Harry welcomes Sylvia. Melissa welcomes Neil. Donna welcomes Keith. Lisa welcomes Leah. Bill welcomes Leo. Pat welcomes Sean. Susan welcomes Ray. Hannah welcomes Ian. Dean welcomes Nathan. Kyle welcomes Todd. Alan welcomes Ted. Alice welcomes Angela. Anna welcomes Adrian. Sam welcomes Alexa. Jenny welcomes Michelle. Rick welcomes Kurt. Keith welcomes Melissa. Arthur welcomes Joan. Robert welcomes Tyler. Grace welcomes Stephanie. Alex welcomes Ashley. Mary welcomes Jerry. Brian welcomes Zach. Jean welcomes Jordan. Donna welcomes,11,Keith
Leo assists Nicole. John assists Maggie. Marc assists Peggy. Lisa assists Tyler. Eric assists Victor. Grace assists Jean. Juan assists Leah. Brian assists Neil. Kurt assists Philip. Henry assists Pam. Dave assists Ray. Tim assists Adrian. Donna assists Ashley. Michael assists Justin. Rick assists Kay. Mike assists Stephen. Laura assists Isaac. Mary assists Rachel. Ben assists Liam. Emma assists Shirley. Howard assists Violet. Joe assists Troy. Jerry assists Robin. Margaret assists Janet. Josh assists Kurt. Edward assists Russell. Kim assists Alison. Alan assists Sandra. Sarah assists Ronald. Peter assists Martha. Martin assists Shawn. Johnny assists Roger. Dave assists,11,Ray
Kyle makes Jean. Marie makes Sylvia. Bob makes Stan. Joy makes Peggy. Anna makes Alison. Aaron makes Sara. Martin makes Howard. Ian makes Ron. Jerry makes Kara. David makes Stephanie. Rose makes Amelia. Grace makes Liam. Edward makes Ronald. Eric makes Lauren. Maria makes Roger. Alan makes Melissa. Ellen makes Liz. Helen makes Jill. June makes Ian. John makes Jordan. Steve makes Amber. Ruth makes Joseph. Austin makes Lydia. Harry makes Keith. Louis makes Shirley. Amy makes Todd. Lily makes Judy. Henry makes Kyle. Scott makes Pam. Emily makes Albert. Jacob makes Martha. Donna makes Alexa. Rose makes,11,Amelia
Alex takes Lori. Laura takes Jacob. Frank takes Sandra. Pat takes Ashley. Rose takes Zach. Maria takes Oscar. Dean takes Juan. Kyle takes June. Tim takes Kyle. Daniel takes Logan. Jill takes Albert. Jenny takes Andrea. Ryan takes Jerry. Ben takes Melissa. Diana takes Isaac. Nick takes Margaret. Claire takes Stephen. Martin takes Kelly. Edward takes Troy. Chris takes Marie. Howard takes Irene. Rad takes Stephanie. Jordan takes Ron. Leon takes Roy. Helen takes Sara. Bill takes Vanessa. Jerry takes Todd. Will takes Liz. Aaron takes Michelle. Paul takes Kirk. Ellen takes Lydia. Joseph takes Rebecca. Jill takes,11,Albert
Luke hears Ken. Hope hears Julian. Arthur hears Pamela. Linda hears Roy. Martin hears Shawn. Amy hears Ted. Juan hears Shirley. Lauren hears Ruby. Maggie hears Richard. Johnny hears Victoria. Edward hears Vincent. Ellen hears Phil. Will hears Troy. Helen hears Anthony. Sarah hears Rachel. Rad hears Sheila. Craig hears Russell. Blake hears Andrea. Ryan hears Natalie. Carl hears Alison. Megan hears Leon. Rick hears Philip. Emma hears Sue. Leon hears Sally. Rose hears Isaac. Marie hears Leah. Dave hears Kyle. Brian hears Ron. Peter hears Martin. Kelly hears Alicia. Paul hears Alexa. Fred hears Todd. Edward hears,11,Vincent
Kyle stays Ray. Bill stays Valerie. Johnny stays Peggy. Carl stays Sally. Maria stays Wanda. Lily stays Julian. Arthur stays Melanie. Marc stays Alison. Rose stays Sylvia. Peter stays Noah. Tim stays Irene. Jenny stays Victor. Emma stays Howard. Rick stays Roy. Anna stays Kirk. Jean stays Ken. Hope stays Lydia. Hannah stays Ian. Pat stays Aiden. Austin stays Albert. Joseph stays Marc. Kate stays Joy. Kevin stays Kyle. Kelly stays Isabel. Nick stays Rebecca. Will stays Kelly. Kathy stays Violet. Jerry stays Philip. Matt stays Pam. David stays Sandra. Susan stays Patrick. Lucy stays Terry. Tim stays,11,Irene
Joseph risks Tyler. Jordan risks Lauren. Henry risks Richard. Gary risks Melissa. Ben risks Kathy. Hope risks Natalie. Helen risks Shirley. Rick risks Judy. Tom risks Kyle. Melissa risks Melanie. Lucy risks Rachel. Maggie risks Lydia. Jenny risks Stan. Arthur risks Juan. Kim risks Pam. Jane risks Anthony. Edward risks Jill. Mary risks Robin. Ian risks Philip. Fred risks Norman. Carl risks Leo. Jacob risks Rebecca. Joy risks Pamela. Marc risks Rob. Liz risks Ronald. Kurt risks Martha. Robert risks Sandra. Frank risks Margaret. Rad risks Nicole. Bill risks Justin. Steven risks June. Tony risks Isaac. Lucy risks,11,Rachel
Jane challenges Renee. Rad challenges Julian. Mark challenges Terry. Marc challenges Pam. Kay challenges Liz. Ruth challenges Isabel. Marie challenges Martin. Kyle challenges Zach. Carl challenges Victor. Michael challenges Joseph. Grace challenges Philip. Austin challenges Noah. Fred challenges Alexa. Donna challenges Keith. Justin challenges Natalie. Ian challenges Anthony. Alex challenges Kara. Jordan challenges Victoria. Maria challenges Richard. Ken challenges Olga. Tom challenges Walter. Craig challenges Sheila. Ben challenges Kirk. Faith challenges April. Charles challenges Sandra. Jean challenges Lori. Mary challenges Roger. Paul challenges Sylvia. Claire challenges Kyle. Liz challenges Sara. Keith challenges Johnny. George challenges Amber. Grace challenges,11,Philip
Steven stops Noah. Nick stops Keith. Jill stops Sharon. Claire stops Nicholas. Daniel stops Jenny. Max stops Shawn. Emily stops Victor. Bob stops Victoria. John stops Ron. Jason stops Kirk. Jack stops Joseph. Carol stops Logan. Jake stops Shirley. Hannah stops Natalie. Mark stops Kim. Josh stops Neil. Alan stops Norman. Alex stops Joan. James stops Ruby. Adam stops Nancy. Karen stops Jill. Dennis stops Russell. Ruth stops Ted. Kate stops Vanessa. Rose stops Michael. Keith stops Troy. Laura stops Philip. Lisa stops Kelly. Austin stops Juan. Maria stops Sara. Dean stops Alison. Jeff stops Melanie. Jack stops,11,Joseph
Henry comforts Aiden. Alan comforts Oscar. Lisa comforts Kathy. Jean comforts Leon. Scott comforts Kirk. Sam comforts Violet. Gary comforts Alison. Jenny comforts Isabel. Adam comforts Tyler. Tim comforts Peggy. Pat comforts Albert. Juan comforts Lori. Kathy comforts Melissa. Emma comforts Justin. Mark comforts Liam. Maria comforts Leo. Ryan comforts Patrick. Peter comforts Sally. John comforts Howard. Lauren comforts Sara. Austin comforts Rebecca. Harry comforts Sean. Diana comforts Leah. Emily comforts Natalie. Melissa comforts Maggie. Blake comforts Andrea. Michael comforts Ralph. Louis comforts Anthony. Matt comforts Sue. Eric comforts Lydia. Jake comforts Joy. June comforts Martin. Pat comforts,11,Albert
